"s1","s2","z"
-0.21,-0.25,1.12720384120564
-0.1,0.37,-0.654604774478627
-0.42,-0.39,-0.274132890784928
-0.17,-0.17,1.05106783780845
0.45,-0.21,-0.640549925837872
0.27,-0.19,-0.64114460161224
0.36,0.43,-1.43660151649918
-0.32,-0.18,-0.452804936949836
0.15,-0.32,-0.463416291826198
-0.23,0.47,0.846754153133621
-0.27,-0.5,-0.0848249875409898
0.39,0.48,-0.25078859105927
0.37,0.09,-2.2766297454797
-0.33,0.44,-0.375890909585658
-0.31,-0.48,-0.505683657229652
0.37,0.44,-1.23138620203198
-0.26,0.5,-0.261057889141789
0.01,-0.36,-1.94071526240984
-0.25,-0.38,-0.816069490048543
0.35,-0.05,-0.0962619971387025
0.08,-0.09,1.65375222764142
0.48,-0.34,-1.48040915051342
-0.02,-0.32,-1.2672683535993
0.09,0.48,-1.92852958634145
0.05,-0.47,-0.750616370390717
-0.3,-0.12,0.47748060317629
0.09,-0.04,0.809620967806977
-0.05,0.11,0.948810346105143
0.19,0.23,-2.6043049154017
0.49,0.32,-1.12345510697287
0.16,0.1,-0.118489421629011
-0.29,-0.27,0.306122854160839
-0.45,-0.28,-0.886614035757425
-0.1,-0.08,-1.00761989467154
-0.49,-0.34,0.0686640146190055
0.03,0.13,1.28423450861401
0.27,-0.4,1.79638163802138
0.08,0.0600000000000001,1.20633709284572
0.1,0.1,1.06208345462387
0.33,-0.19,-0.0697187779515405
0.3,0.28,-2.74029832884386
-0.22,-0.38,-0.927153774798865
-0.13,-0.22,0.205086767696392
0.15,-0.13,-0.0343334122957045
-0.06,0.34,-0.174929011926884
0.49,-0.45,-0.672167557368582
-0.31,0.35,0.510831180270318
0.5,-0.15,-1.16925942160251
-0.23,0,-0.240086057666461
0.01,0.0600000000000001,0.956322603961741
-0.33,-0.16,-0.109601662217008
-0.48,-0.33,0.465375580908539
0.21,-0.24,-0.70774296749689
0.1,-0.44,-1.12218682283127
0.14,-0.01,-0.205812081320477
-0.29,0.22,-0.0214886446637896
0.34,-0.27,-0.0478748748795528
-0.15,-0.3,0.878825485045497
0.14,0.17,-1.52167816614943
-0.34,-0.06,0.40573569143497
-0.04,-0.04,0.272134542631842
0.15,0.42,-1.23721673575729
-0.04,0.23,1.53935223859563
0.12,-0.32,-0.577238494216932
0.08,-0.33,-1.15867950872618
0.28,0.12,-1.09156744285039
-0.21,-0.39,-1.15059358835549
-0.21,0.15,-1.13815394198564
0.24,-0.28,-0.308198156324328
0.04,-0.39,-1.51114569083159
-0.14,-0.12,0.30672681286407
-0.17,0.27,-0.62249986009757
0.24,-0.49,0.767306863543586
-0.03,-0.45,-1.65873433458756
-0.16,-0.41,-1.87853126417819
0.27,0.16,-1.7843441404923
0.03,0.27,1.02705509937647
-0.21,-0.1,0.950849614503001
-0.13,0.48,-0.333651482240611
-0.05,0.01,0.386282953760608
0.21,-0.27,-0.41568135810761
-0.15,0.43,0.0298219635123179
-0.45,-0.41,-0.362685609553723
-0.32,0.2,0.0167822978385319
-0.44,0.05,0.410024640145586
0.0700000000000001,0.18,0.204436148105287
0.03,0.16,0.742519399181881
-0.26,-0.1,0.47803186198599
-0.36,0.45,-0.694367366910619
0.05,-0.12,1.55621561196643
0.0700000000000001,0.39,-0.877544662374135
-0.25,-0.18,0.427927295097915
0.43,0.4,-1.55773470836007
-0.07,-0.4,-2.31458343121086
-0.18,0.02,-0.994437533259661
-0.14,0.12,-0.588745891033802
-0.03,0.46,-1.80499381117366
-0.23,0.1,-1.4515202192685
0.5,-0.25,-1.37418337686891
-0.44,-0.47,0.565216006855395
0.43,0.46,-0.113238020335776
0.19,0.31,-2.2385596706827
-0.31,-0.44,-0.083291608974479
-0.45,0.0700000000000001,0.214157760345439
-0.06,0.05,0.381377056721294
-0.02,-0.3,-0.675188293092187
-0.01,-0.27,-0.374004433501479
-0.5,-0.5,1.09361071617202
-0.41,0.31,-0.729830924710669
-0.08,-0.01,0.239885240558894
-0.49,-0.29,-0.00379459834378317
-0.34,-0.46,-0.478409698384636
-0.17,0.18,-1.2504931947213
-0.37,0.08,-0.103809301363401
-0.49,-0.17,-0.184517585184179
-0.46,0.49,-0.216724717272232
0.09,0.31,-0.455920107032345
0.49,-0.41,-1.39295352325607
0.04,-0.35,-1.78086343894453
-0.16,-0.37,-0.857330240938056
-0.21,0.1,-1.26414876210928
-0.09,-0.38,-1.91515386244034
0.39,0.47,-0.894887097799557
-0.18,-0.34,-0.193094882412955
-0.28,0.49,-0.555199761234998
0.36,0.49,-0.594882540330995
-0.13,0.36,-0.435549721417565
-0.14,-0.05,-1.44547641838306
-0.15,0.21,-0.863644869422064
0.05,-0.23,-0.200742669218311
-0.17,0.37,-0.295700916881593
0.15,-0.12,0.120247931502127
0.47,0.37,-1.81912159254386
0.0600000000000001,-0.25,-0.632153996228292
-0.25,0,-0.066691648368247
0.05,-0.21,-0.144786494350792
-0.28,-0.45,-0.336445104117912
-0.36,-0.41,-0.408977391332647
0.23,0.3,-2.31321592442872
0.02,-0.42,-1.34038097109692
-0.48,-0.37,0.485954410270078
-0.5,-0.17,-0.306090060901066
0.47,0.23,-1.01148813647302
-0.27,0.14,-1.09315020918775
-0.04,0.09,0.668392303147161
-0.45,-0.25,-0.808156644527151
-0.41,0.27,-0.451821350509299
0.13,-0.49,1.47592648873649
0.09,0.25,-0.55530275719848
0.48,0.3,-0.790541696901146
-0.08,-0.32,-0.173806511503461
0.27,0.43,-1.51847400626001
-0.35,-0.05,0.591622869579349
0.17,-0.05,-0.903181351487902
-0.31,-0.11,0.452046750600543
0.36,-0.04,0.153978799085132
-0.29,0.29,0.364691131060969
-0.38,-0.1,1.31689635533455
-0.23,0.2,-0.649633110879754
-0.24,-0.16,1.01930983824529
0.47,-0.06,-0.979922256470054
0.01,-0.46,-1.20647839065401
-0.03,-0.18,-0.0451747754758141
-0.35,-0.43,0.0388964330997983
0.34,0.05,-0.282842018504825
0.5,-0.49,-0.468230528159765
-0.39,0.05,0.610690520955
0.21,0.3,-2.22556890850772
-0.24,0,-0.169280814849707
0.46,0.35,-1.35456865178953
-0.33,-0.24,-0.613633804403147
0.41,-0.05,-0.450209316164405
-0.05,0.33,0.157906416535786
-0.4,0.47,-0.323035822488369
-0.46,-0.24,-0.806359884154944
0.22,0.43,-1.6348849995382
-0.07,0.39,-0.793580157532944
0.05,0.47,-1.622507037454
-0.41,0.11,0.325511780319548
0.4,-0.17,-0.794982358328369
0.18,-0.42,0.39383472158466
0.15,-0.37,-1.5661521683775
-0.47,0.37,0.318191417529501
-0.48,0.17,0.303789595712926
-0.08,0.03,0.0484910773128613
-0.09,0.29,0.0125739772563715
0.19,0.1,-0.502421303372627
-0.5,-0.41,-0.247272859519616
0.08,0.05,1.32115989687395
0.09,-0.26,-0.989913936312075
-0.01,-0.18,0.12017898074568
-0.46,-0.31,0.0226074134350214
-0.5,0.35,0.664315848515681
0.13,-0.06,-0.234622998351945
0.37,0.1,-2.51970752041318
0.1,0.19,-0.794663182208902
0.43,-0.19,-0.875069518102688
0,0.11,1.0383166541453
0.43,-0.2,-0.830295542803308
-0.36,0.5,0.415489985014332
-0.27,0.22,-0.127745147393939
0.4,-0.5,-1.54197542212132
0.09,-0.28,-1.07201201017909
0,0.33,0.451891062423995
0.35,-0.25,-0.153663467651469
-0.47,0.2,0.076978533719471
0.14,0.0600000000000001,0.479179081901
0.37,0.05,-1.05936981797534
0.02,-0.12,1.09309775308535
0.29,0.44,-1.73608483633281
-0.03,-0.03,0.542558088222465
0.27,0.36,-1.40032583485151
-0.02,0.32,0.720222711270702
-0.34,0.23,0.430643189862978
0.29,-0.29,-0.379595789762151
-0.2,0.36,0.461243770761558
-0.22,0.02,-0.353687703517545
0.26,0.43,-1.54041655556549
-0.25,0.39,0.19922979355737
0.35,0.46,-1.11494493063666
0.44,0.09,-3.06109241381083
0.24,0.29,-2.50978973118064
-0.16,0.03,-0.976949420964246
0.0600000000000001,0.34,0.0868198506430222
0.26,0.45,-1.6614025098066
-0.33,-0.42,-0.470409960609201
-0.1,-0.37,-1.34783137193289
-0.42,-0.07,0.993192800932511
-0.38,-0.43,-0.124415476487084
0.29,-0.09,-0.819587940151755
0.39,0.17,-2.7953651944441
-0.06,-0.22,-0.146818496006294
0.01,-0.23,-0.024649595305147
0.28,-0.4,1.66487408163399
-0.25,0.05,-0.438752945682295
0.13,-0.28,-0.501154643347571
-0.14,-0.39,-1.32932745265802
-0.36,0.23,0.752083929581661
0.46,0.28,-1.58718041775699
-0.27,0.42,0.760792454458186
0.05,-0.28,-0.801877951398708
-0.36,0.19,0.888077486217748
0.5,-0.16,-1.11770784633545
0.23,0.23,-2.99131191535142
-0.29,0.5,-0.628049872364599
-0.01,0.05,0.818684734653899
0.31,0.1,-1.05859414967489
-0.32,-0.15,0.389042232421914
0.34,0.03,-0.0901807026086531
-0.4,0.16,0.302271230884695
-0.25,-0.04,-0.178503486270873
-0.18,0.21,-1.0768186666777
0.04,0.43,-1.66263707037212
0.17,-0.29,0.0457001386981129
0.28,0.2,-2.71604280701452
0.35,-0.1,0.131383249962877
-0.48,-0.5,1.08914239977966
-0.22,0.46,0.362180174648535
-0.3,-0.36,-0.34539521386473
0.05,-0.09,1.78970299357963
-0.19,-0.48,-0.962596008965131
0.29,-0.37,1.47208756622023
0.3,0.15,-2.12592476068805
0.49,0.03,-2.77955578480593
-0.46,0.28,0.0185040720411964
0.44,0.34,-0.804471688067675
0.12,-0.45,-0.641925273305146
-0.14,-0.15,0.625687476378359
-0.34,-0.43,0.00376287511570807
-0.42,-0.01,0.591464566870629
-0.28,-0.11,0.54549437918736
0.43,-0.45,-1.33827789706382
-0.5,-0.47,1.00518842136344
-0.46,0.21,-0.287695126948417
0.24,0.35,-1.42536759923764
0.08,0.04,1.32487825396748
-0.06,-0.16,-0.0644553093726243
0.08,-0.1,1.61320450348621
-0.38,0.25,0.258973240032398
-0.46,-0.39,0.273827522198313
0.37,-0.01,0.175350628838753
-0.31,-0.28,-0.178525200658385
0.02,-0.3,-0.962632873526028
-0.29,-0.47,-0.358642182586043
-0.08,-0.42,-1.88287429674417
-0.2,-0.23,0.930566559942468
0.19,0.03,-0.513794731665564
0.29,0.41,-1.05921748431153
-0.26,0.46,0.862983102542011
-0.46,-0.15,-0.410082330602467
-0.2,-0.25,1.13546183280891
0.32,0.09,-0.905434476918475
0.18,-0.06,-0.819234500551397
-0.21,-0.36,-0.473813065985426
0.0600000000000001,0.16,0.789948933072113
-0.27,-0.28,0.432255051207821
-0.2,-0.19,1.12889240126423
0.32,-0.49,-0.154356405463393
-0.5,-0.34,0.0316672368578431
0.03,0.35,0.151624892177974
-0.05,0.17,1.43839444772706
-0.01,-0.31,-1.08313207095557
-0.49,0.17,0.513207380610768
0.15,0.21,-2.14334395273849
0.5,-0.28,-1.56753709238354
-0.48,0.43,0.259190515462459
0.4,0.46,-1.28175261403455
0.16,0.34,-1.71635090122709
-0.07,0.28,0.428746754265017
0.42,0.5,0.246633824054095
-0.35,-0.18,-0.795918474527379
0.16,-0.25,-0.0372349075063682
-0.3,0.31,0.224833617227327
0.28,-0.25,-0.495094840338903
-0.4,-0.06,0.677163669395591
-0.5,0.32,0.895625608666483
0.27,0.19,-2.25928440215176
0.19,0.17,-2.04146453281567
-0.3,-0.2,-0.372147191772578
-0.41,-0.23,-0.156591184296184
0.02,0.41,-1.48397229665272
-0.07,-0.21,-0.204987061137836
-0.13,-0.45,-1.30632571034305
0.41,0.34,-1.0288017911034
0.0700000000000001,-0.04,1.32891537524205
0.19,-0.33,-0.965023095127903
-0.2,-0.17,1.23011852469546
-0.02,0.11,0.882153727241355
0.05,-0.49,-0.0181124981556261
-0.18,0.4,0.231675264992386
-0.22,0.23,-0.717862935379521
0.45,-0.13,-0.740205807358979
-0.49,-0.01,1.60131007847049
-0.48,-0.42,-0.225545322189233
0.09,0.35,-0.262325235375626
0.0700000000000001,0.26,0.0472910394594945
0.33,-0.17,0.0800204641143939
0.22,0.34,-1.48542429483529
-0.32,0.0700000000000001,-0.69119002522397
0.31,-0.5,-0.117996572548771
-0.1,0.14,0.602211541507553
-0.02,0.08,0.753220267380237
-0.01,-0.07,0.386430608051286
0.13,0.21,-1.81409447363367
0.48,0.09,-2.30083226340187
0.18,0.32,-2.19862002069743
-0.46,-0.34,0.571273310773095
-0.25,-0.32,-0.347374444205079
0.32,-0.32,0.543213538906578
-0.19,0.33,-0.533001557616482
-0.29,-0.37,-0.470764665411962
0.46,-0.27,-0.84660685095141
-0.16,-0.46,-1.19182975092765
0.16,0.13,-0.526364977165568
0.05,-0.19,0.178928393503497
-0.32,-0.07,0.0490317687382819
0.32,0.28,-2.64675023579815
0.33,0.17,-2.82882990601446
-0.23,-0.09,0.734445088306447
-0.12,0.21,-0.676031883353773
0.46,0.46,0.601293297848744
0.14,0.01,0.0626532617755258
-0.48,-0.41,-0.399187046466525
0.1,0.47,-1.94534697200216
-0.03,0.32,0.752191141858556
0.22,-0.42,2.15017020121301
0.44,-0.39,-1.03631867827217
-0.37,-0.05,0.903892359640614
-0.13,-0.09,-0.85483456183915
0.47,0.24,-1.43758774979497
0.46,-0.46,-1.36512170317222
0.33,-0.5,-0.0256752708351402
0.43,-0.38,-1.21767552057494
-0.11,-0.37,-1.14482982357663
0.28,0.1,-0.50420112676742
-0.46,-0.08,1.12264719399739
-0.28,0.18,-0.914781397862139
0.2,0.04,-0.655390411492658
0.29,0.17,-2.22095014626043
-0.25,0.36,0.841769457587017
0.33,0,0.0463865091950127
-0.04,-0.16,-0.035291632335075
-0.44,-0.28,-0.971330516800852
-0.31,0.29,0.336236260856415
-0.3,0.48,-0.551453275372127
-0.46,0.38,-0.0330727094468632
-0.49,0.33,0.913698682048603
0.31,0.42,-1.34960140130368
-0.44,-0.44,-0.383766938166508
-0.23,-0.07,0.184320028192768
0.43,0.08,-2.81485879597948
-0.5,-0.33,0.133127107760776
0,-0.4,-1.73993618527999
-0.33,0.32,0.932378487002185
0.03,-0.02,0.943463535343822
-0.18,-0.12,0.828516166441908
0.1,0.01,0.827300343372461
-0.18,-0.49,-0.893277136529702
-0.15,-0.4,-1.50746689367601
-0.01,-0.5,-0.176126395707299
0.45,-0.31,-0.811026376213644
-0.36,0.08,-0.40866291025147
-0.35,0.01,0.0569045890130054
0.32,0.46,-1.30975834730238
-0.24,-0.44,-1.09246805204307
-0.23,-0.02,-0.247887286338737
0.18,0.12,-0.482382054141905
-0.25,-0.25,0.942101198677689
-0.22,0.26,-0.684797390139634
0.29,0.22,-3.14323952020253
-0.41,0.0600000000000001,0.653645699982996
0.38,-0.08,-0.433103864320847
0.09,-0.14,0.452421808736464
0.31,-0.36,0.953802091498047
0.34,0.39,-1.29759385858082
0.39,0,-0.498142593753946
-0.14,-0.19,0.648814166730261
0.46,0.48,0.217044011933779
0.12,-0.24,-0.983870789980342
-0.5,-0.22,-1.09112085492168
-0.01,-0.3,-0.825666299110581
-0.44,0.15,-0.390291739226195
0.37,-0.26,-0.220253739633354
0.36,-0.09,-0.119536387930698
-0.18,0.33,-0.373737600543594
-0.43,-0.33,0.105799981261578
-0.47,0.42,0.579654602039125
-0.37,0.4,-1.33412068660694
0.14,0.34,-1.52640629599304
-0.08,-0.44,-1.78936989839665
0.31,0.5,-1.34369484966628
-0.04,0.42,-1.14249653681475
-0.04,0.41,-0.903118274133031
-0.09,0.26,0.0227215973095874
-0.4,0.15,0.325718290624483
0.24,0.17,-1.68122710454903
0.42,-0.45,-1.25177467306441
0.4,0.17,-2.66441453017892
-0.13,-0.42,-2.11807356858393
-0.45,-0.2,-0.231867551228122
-0.25,-0.02,-0.0478965357592546
-0.01,0.32,0.58795843628516
0.33,0.33,-1.26466498309421
-0.11,-0.38,-1.6045110651724
0.39,0.38,-1.37038354193806
0.46,-0.34,-0.873075502688367
-0.06,-0.15,0.0801781222075967
0.42,-0.35,-0.588828483973755
-0.06,-0.39,-2.28004395909911
-0.2,0.42,0.581011126455838
0.01,0.46,-1.41757889250485
0.22,-0.25,-0.546092426441148
-0.5,-0.4,-0.237156488744677
0.42,-0.13,-1.04234277483112
0.43,0.34,-0.727830620910899
-0.07,0.38,-0.704051250932593
0.43,-0.44,-1.21667098076948
0.45,0.17,-1.8108724156986
-0.02,0.24,1.67842646346271
-0.45,-0.02,0.890183931740455
-0.23,-0.01,-0.242608754126673
-0.25,-0.3,0.404940939819404
-0.36,0.35,0.31513610875156
0.15,0.48,-1.99326469070345
-0.24,-0.13,0.909233418639087
0.03,-0.17,0.616493783439324
0.3,-0.4,0.767193100822039
-0.16,0.4,-0.185028703819285
0.0600000000000001,0.13,1.13225136738814
0.17,-0.16,-0.568518394083614
0.05,0.48,-1.49718706973776
0.17,0,-0.505169672340214
-0.12,-0.12,0.0195610197821409
0.18,0.03,-0.407362371204916
0,-0.43,-1.56915675183385
-0.33,-0.02,-0.280673320370715
0.0600000000000001,-0.34,-1.47090547019219
0.34,-0.23,-0.328180138453588
-0.04,-0.15,0.0545086724070829
-0.28,-0.05,-0.430984098102438
0.26,-0.48,0.577466253286075
0.01,-0.38,-1.81302410067986
-0.25,-0.27,0.980491604736525
-0.37,-0.19,-0.872660957199029
0.32,-0.15,0.0848007419198737
0.41,-0.02,-0.803405228400298
0.33,0.3,-2.08132370848021
0.01,-0.12,0.850868960381637
0.46,-0.28,-0.886010698607424
-0.09,0.46,-0.727774727451403
-0.01,0.01,0.731372130710508
-0.23,-0.27,1.18331379867468
-0.13,-0.44,-1.38167892351059
-0.41,-0.35,0.304750540951788
-0.35,0.27,0.912729911503819
0.26,0.46,-1.71477178202233
0.24,-0.23,-0.691640107978105
0.49,0.2,-0.701913041097766
0.43,-0.22,-0.750981806913735
-0.2,0.3,-0.652444189367721
-0.4,0.01,0.776200601047045
-0.33,0.13,0.290665076439366
-0.05,-0.16,-0.0672754501661147
-0.19,0.37,0.309373502269006
-0.29,-0.38,-0.441280816957337
0.0600000000000001,0.41,-1.39602211743966
-0.11,-0.45,-1.54782405756133
-0.41,-0.07,1.10633736467286
-0.25,-0.16,0.894575977548457
-0.22,0.44,0.107099401227515
-0.14,-0.16,0.819553650660515
-0.29,-0.44,-0.330547746135252
0.04,-0.27,-0.498311137714063
0.09,0.26,-0.448068126619889
0.35,0.31,-1.41529810913297
-0.15,0.3,-0.874394287508109
0.04,-0.5,0.206010571304095
0.03,-0.25,-0.0469550708923498
-0.36,0.41,-1.07987886754012
-0.45,0.24,-0.707256835442102
-0.07,-0.16,-0.0936801331241816
-0.1,-0.44,-1.45691508058109
-0.18,0.18,-1.30064681713308
0.31,0.29,-2.52171900522906
-0.23,-0.25,1.11675248461324
0.05,0.22,0.238495415596383
0.0700000000000001,0.04,1.28357676019934
0.32,0.01,-0.0325437401489836
0.18,-0.08,-0.574814025550647
-0.41,0.5,0.263371601377492
0.11,0.46,-1.89185256218293
0.39,-0.3,-0.389082111749441
0.36,0.01,0.0703276051339991
0.35,0.42,-1.6700345981193
-0.05,-0.03,0.411187456689119
0.05,-0.33,-1.63889602906365
0.4,0.26,-2.04591652831062
0.38,-0.24,-0.142923478217041
-0.44,-0.18,-0.438814086670373
0.21,0.14,-1.13991760305757
-0.3,0.49,-0.574897573695124
-0.2,-0.3,0.766640279103772
0.21,-0.05,-0.476323688830131
0.12,-0.49,1.01273530224818
-0.43,0.18,-0.0524268143192782
-0.29,0.25,0.320802430061745
0.0700000000000001,0.38,-0.532140362788793
-0.47,-0.23,-0.739395851640662
0.28,0,-0.494356580084585
0.1,-0.46,-0.727450613506558
-0.08,-0.4,-2.31329488307867
-0.1,-0.33,-0.19685958111048
0.25,-0.15,-0.850144067664722
-0.09,-0.19,-0.275195212234104
-0.41,-0.29,-1.20355879144211
0.34,0.4,-1.46286426675825
-0.25,0.26,0.394066638965821
-0.44,-0.31,-0.373413147913209
-0.4,0.19,0.326016195167359
0.48,-0.24,-0.849800276160213
0.37,-0.22,-0.231032359789677
0.23,0.05,-0.640961885420507
-0.4,-0.22,-0.490399950373855
-0.27,-0.05,-0.268442185127407
-0.07,0.1,0.642682287243534
-0.5,0.13,1.02466109830401
0.36,0.2,-2.97064932749443
0.45,-0.15,-0.824546765714739
-0.16,0.15,-0.967961149878
0.34,-0.18,-0.055706299850414
-0.05,-0.04,0.152258680376335
-0.24,0.13,-1.53488448452918
0.12,0.03,0.847215679767439
0.42,0.02,-1.79288372512144
-0.3,-0.37,-0.398060798930397
0.1,0.18,-0.723954653397647
-0.2,0.26,-0.724584309877066
-0.01,0.37,-0.560372484493899
-0.42,0.0700000000000001,0.588836555922362
-0.15,-0.16,0.866234760609783
0.03,0.22,0.374263440118036
0.1,0.29,-0.621874127735327
0.31,0.01,-0.206489054440199
0.18,0.25,-2.36447695351051
-0.18,0.37,-0.0694071588186232
0.27,-0.02,-0.766851426971978
-0.04,-0.5,-0.515907327656771
-0.5,0.24,0.973242323730456
-0.3,-0.21,-0.399885783107371
0,-0.44,-1.49638621188075
-0.26,-0.13,0.864917219418189
0.4,0.04,-1.91028820102488
0.03,0.4,-1.34414245737668
-0.5,-0.21,-0.872411282339497
0.0600000000000001,-0.14,1.22310374123941
-0.49,-0.16,-0.331620671310539
0.0600000000000001,0.26,0.26592427876534
0.25,0.25,-3.28467301755591
-0.41,-0.06,0.967524290459602
0.19,-0.32,-0.787221282416662
0.01,-0.14,0.522326429863682
0.43,0.17,-2.01579689281427
0.43,-0.4,-1.25823977411096
0.19,0.12,-0.581011782213758
-0.01,0.49,-1.17658030476494
0.03,0.0700000000000001,1.0572043764008
-0.36,-0.4,0.0224612546635595
-0.09,0.38,-0.771703430764098
0.42,0.08,-2.91762543832486
-0.12,0.48,-0.143114633900858
-0.09,0.31,-0.0784097732543644
0.5,0.46,0.242610490578583
0.21,-0.15,-1.08985439368851
0.38,-0.39,-0.584117335086722
-0.14,-0.34,-0.218658913192606
0.25,0.03,-0.577683190336685
0.18,0.46,-2.07654557562383
-0.14,0.13,-0.518034764501181
-0.31,-0.33,-0.912961861137834
0.18,-0.37,-0.689318239724994
0.27,0.4,-0.992551663934997
-0.06,-0.4,-2.23644312844665
-0.06,-0.43,-1.85244509889051
-0.17,-0.3,0.965085787536379
-0.19,0.16,-1.16244429213133
-0.11,0.47,-0.0669157946639057
-0.21,0.28,-0.756088519741012
0.08,-0.36,-1.18127108591746
0.44,0.17,-1.90000197025102
-0.26,-0.41,-1.35270913128904
-0.06,-0.48,-1.25020014650494
0.33,0.35,-1.7694374500796
0.22,0.24,-2.90401077249838
-0.32,0.47,-0.716349446700836
-0.3,-0.06,-0.338852936475501
-0.49,-0.07,0.738866100378206
0.16,0.05,0.0747442009397358
0.11,0.41,-1.24580385190642
-0.4,0.24,0.0581800129745872
0.16,0.45,-1.77903073308521
0.27,0.08,-0.303437160286905
-0.37,0.39,-1.04158209203322
0.41,-0.13,-0.927412991267153
0.45,-0.41,-1.32232445973821
-0.14,-0.38,-1.09711784599285
0.11,-0.38,-0.993035378397455
0.19,-0.36,-0.642992650386176
0.43,0.01,-1.71171644231907
0.4,-0.3,-0.807487530642327
-0.47,-0.31,0.054274875993531
0.31,0.37,-1.57397113254103
-0.16,0.33,-0.562719793844747
-0.17,-0.18,1.08062822288722
0.16,0.32,-2.05386849499842
0.49,0.43,0.16834976382664
0.11,0.35,-0.693700459986376
0,0.09,1.13981404062573
0.27,-0.07,-0.934288762540795
-0.03,-0.5,-0.398465910907408
-0.47,0.48,-0.284885562294539
-0.14,-0.5,-0.561489281726204
-0.21,0.35,0.518591094467222
-0.19,-0.05,-0.409479958317487
0.04,-0.49,-0.105082062630032
0.04,0.14,1.2774049711338
-0.17,0.4,0.0872191420622253
0.21,0.28,-2.74020726537953
-0.17,0.26,-0.624839478197255
0.27,0.33,-1.2931644677429
-0.06,-0.14,0.128706249260015
0.21,0.24,-2.81107874767132
-0.04,-0.05,0.0381152926103867
-0.36,0.39,-0.422848382642096
0.3,0.17,-2.42897263851984
0.02,0.28,1.05388290741107
-0.42,-0.26,-0.82727042734932
0.5,0.05,-2.46707126646747
0.14,0.33,-1.72684527088074
-0.14,-0.11,-0.039505917579261
-0.24,-0.17,0.855489772689666
0.27,-0.14,-0.779594233212841
-0.1,0.29,-0.263757559217522
0.02,0.17,0.646765575920496
0.0600000000000001,-0.39,-1.33897645644836
-0.34,-0.42,-0.4160804570871
-0.36,-0.06,0.931770313910317
-0.37,0.14,0.264674370182862
0.08,0.01,1.10938924167575
0.38,-0.44,-0.404813400095352
-0.46,0.34,-0.22767767645819
-0.15,-0.49,-0.970854460126703
-0.34,-0.31,-0.957596430311267
0.33,0.2,-3.10969281966481
-0.33,-0.25,-0.388707802829831
-0.22,-0.42,-1.90789782715157
0.16,0.0700000000000001,-0.0214228493296954
0.19,0.08,-0.473236447908276
0.2,0.31,-2.24891981957927
-0.03,-0.42,-1.96186952516714
0.13,0.19,-1.54371548904754
-0.26,-0.2,0.165907993601899
0.43,0.15,-2.36806854744263
-0.21,-0.07,0.0349456463649012
0.5,0.0700000000000001,-2.04121265541687
-0.41,0.12,0.287616562297672
0.46,-0.31,-1.03603852866316
-0.25,-0.34,-0.480743314680173
-0.34,-0.18,-0.67068242485644
0.44,0.18,-1.9390519576031
0.26,0.36,-1.41082210754528
0.32,0.35,-1.56986297201375
-0.44,0.34,-0.268352308469708
-0.39,0.18,0.445567493165551
0.28,-0.08,-0.926674431431912
-0.43,0.48,0.395694112711028
-0.06,0.14,1.40628214394379
0.17,0.4,-0.960834079214984
-0.21,-0.3,0.717427001096203
0.4,-0.47,-1.10402738720858
0.0700000000000001,-0.24,-0.684880440232385
-0.18,-0.17,1.19055160165305
-0.04,-0.03,0.432597109675286
0.03,0.0600000000000001,0.976303766022463
-0.06,0.26,0.640269630827559
0.27,0.02,-0.507583994912042
0.5,0.14,-1.16004967597735
0.43,-0.18,-0.945649268983627
0.0700000000000001,0.09,1.25858251075304
-0.36,0.44,-0.922945550903803
0.05,0.3,0.434240595618605
-0.44,0.4,-0.290203495110885
0.26,0.08,-0.268343094659868
-0.02,-0.36,-2.14224946014744
0.16,-0.01,-0.56216094477577
0.34,-0.09,0.0947598448867074
0.1,-0.08,1.05921080945814
-0.09,0.12,0.622060940090052
0.3,-0.25,-0.619131724079323
-0.21,-0.13,1.09103460420798
0.0700000000000001,-0.28,-1.07593751719317
0.36,-0.24,-0.277096562079819
-0.11,0.0600000000000001,-0.588541641809171
0.42,0.2,-2.08379587401157
-0.1,0.0600000000000001,-0.361872602027351
-0.18,0.16,-1.01320990641785
-0.37,0.33,0.193591487573412
0.28,0.27,-3.01941972765374
-0.42,-0.44,-0.549059593596859
0.13,-0.01,-0.082010439474056
-0.01,-0.14,0.179531761876135
-0.1,0.04,-0.389484953933736
0.1,-0.29,-1.1374678784826
-0.21,0.43,0.396688784900894
0.04,-0.02,1.10302963621726
-0.4,-0.04,0.695949186033256
0.38,0.16,-2.92879149888074
-0.21,-0.04,-0.365010500980659
-0.04,0.25,1.34167020366655
0.3,0.43,-1.52759187245204
0.41,-0.42,-1.15415542539768
0.05,0.24,0.266867679144076
0.02,0.03,0.591923334600418
0.22,-0.13,-1.02898370425894
0.4,0.3,-1.3772838377846
0.05,0.03,1.07306916353194
0.02,-0.35,-1.91964321890632
-0.43,0.02,0.585558759831749
0.0600000000000001,-0.48,-0.299823956540194
-0.32,0.04,-0.957449205468025
-0.1,0.32,-0.152136797004691
-0.24,-0.3,0.574525901573243
-0.3,-0.48,-0.481327302105693
-0.39,-0.19,-1.03780477773828
0.34,0.22,-3.11870666887895
0.0700000000000001,-0.26,-0.875655456775204
0.04,0.45,-1.54271810036135
0.47,0.09,-2.92796049539073
-0.25,0.33,1.12986040434361
-0.4,-0.45,-0.619994406883596
0.39,0.21,-2.28776697309597
